Smart-WorkFlow :: Basic :: Agent	com.github.albfernandez:juniversalchardet	2.5.0	compile
Smart-WorkFlow :: Basic :: Agent	com.github.jai-imageio:jai-imageio-core	1.4.0	compile
Smart-WorkFlow :: Basic :: Agent	com.github.jsqlparser:jsqlparser	5.0	compile
Smart-WorkFlow :: Basic :: Agent	com.github.junrar:junrar	7.5.5	compile
Smart-WorkFlow :: Basic :: Agent	com.github.victools:jsonschema-generator	4.37.0	compile
Smart-WorkFlow :: Basic :: Agent	com.github.victools:jsonschema-module-jackson	4.37.0	compile
Smart-WorkFlow :: Basic :: Agent	com.github.victools:jsonschema-module-swagger-2	4.37.0	compile
Smart-WorkFlow :: Basic :: Agent	com.github.virtuald:curvesapi	1.08	compile
Smart-WorkFlow :: Basic :: Agent	com.googlecode.plist:dd-plist	1.28	compile
Smart-WorkFlow :: Basic :: Agent	com.h2database:h2	2.3.232	test
Smart-WorkFlow :: Basic :: Agent	com.healthmarketscience.jackcess:jackcess	4.0.8	compile
Smart-WorkFlow :: Basic :: Agent	com.healthmarketscience.jackcess:jackcess-encrypt	4.0.2	compile
Smart-WorkFlow :: Basic :: Agent	com.jayway.jsonpath:json-path	2.9.0	test
Smart-WorkFlow :: Basic :: Agent	com.knuddels:jtokkit	1.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.pff:java-libpst	0.9.3	compile
Smart-WorkFlow :: Basic :: Agent	com.pgvector:pgvector	0.1.6	compile
Smart-WorkFlow :: Basic :: Agent	com.rometools:rome	2.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.rometools:rome-utils	2.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.sun.istack:istack-commons-runtime	4.1.2	compile
Smart-WorkFlow :: Basic :: Agent	com.sw.ck:sw-basic-knowledge	0.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.sw.ck:sw-basic-storage-api	0.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.sw.ck:sw-common	0.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.sw.ck:sw-security	0.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.vaadin.external.google:android-json	0.0.20131108.vaadin1	test
Smart-WorkFlow :: Basic :: Agent	com.zaxxer:HikariCP	5.1.0	compile
Smart-WorkFlow :: Basic :: Agent	com.zaxxer:SparseBitSet	1.3	compile
Smart-WorkFlow :: Basic :: Agent	commons-codec:commons-codec	1.17.2	compile
Smart-WorkFlow :: Basic :: Agent	commons-io:commons-io	2.18.0	compile
Smart-WorkFlow :: Basic :: Agent	commons-logging:commons-logging	1.3.4	compile
Smart-WorkFlow :: Basic :: Agent	info.picocli:picocli	4.7.6	compile
Smart-WorkFlow :: Basic :: Agent	io.jsonwebtoken:jjwt-api	0.12.6	compile
Smart-WorkFlow :: Basic :: Agent	io.jsonwebtoken:jjwt-impl	0.12.6	runtime
Smart-WorkFlow :: Basic :: Agent	io.jsonwebtoken:jjwt-jackson	0.12.6	runtime
Smart-WorkFlow :: Basic :: Agent	io.lettuce:lettuce-core	6.4.2.RELEASE	compile
